align_len	b1	b2	bw1	bw2	ch_match	e1	e2	ew1	ew2	gid1	gid2	id1	id2	len1	len2	matches	matches_percent	s1	s2	score	seq1	seq2	tok1	tok2	uid1	uid2	w_match	series_b1	series_b2
295	1	203	0	34	204	281	479	48	82	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms115	Shamela0011780-ara1.completed.ms240	1686	1642	249	84.40677966101696	خراج على الكروم فيها ولا على الأشجار بجميع فارس إلى أن ولى على بن عيسى---------- الوزارة سنة اثنتين وثلاثمائة فألزمهم فيها كلها الخراج و----بفارس ضياع قد ألجأها أربابها إلى الكبراء من حاشية السلطان بالعراق فهى تجرى بأسمائهم وخفف- عنهم الربع فهى فى أيدى أهلها بأسماء هؤلاء يتبايعونها ويتوارثونها	خراج على الكروم فيها ولا على الأشجار ا-----------لى أن ولى على بن عيسى بن الجراح الوزارة سنة اثنتين وثل-ثمائة فألزمهم فيها كلها الخراج وكان بفارس ضياع قد ألجأها أربابها الى الكبراء من حاشية السلطان بالعراق فهى تجرى بأسمائهم ويحمل عنهم الربع وهى فى أيدى أهلها وأهلها------ يتبايعونها ويتشار-ونها	440.5	115	240	300	300	8850548278637589475	3887383564050913334	36	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
216	286	215	49	41	170	502	424	89	79	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms115	Shamela0011780-ara1.completed.ms241	1686	1611	208	96.29629629629629	كرمان وأما كرمان فإن شرقيها أرض مكران ومفازة ما بين مكران والبحر من وراء البلوص وغربيها أرض فارس وشماليها مفازة خراسان وسجستان وجنوبيها بحر فارس ولها فى حد الشيرجان دخلة فى حد فارس مثل الكم وفيما يلى البحر لها تقويس	كرمان وأما كرمان ف---شرقيها أرض مكران ومفازة ما بين مكران والبحر من وراء البلوص وغربيها أرض فارس وشماليها مفازة خراسان وسجستان وجنوبيها بحر فارس ولها فى حد السيرجان دخلة فى حد فارس مثل الكم وفيما يلى البحر---- تقويس	402.5	115	241	300	300	8850548278637589475	-5418463992925540927	37	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
795	502	927	89	172	450	1153	1674	204	300	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms115	Shamela0011780-ara1.completed.ms242	1686	1674	551	69.30817610062893	وكرمان------ لها صرود وجروم وصرو------دها تقصر عن صرود فارس فى البرد وليس فى جرومها شىء من الصرود وفى صرودها ربما عرض---------- بعض الجروم وأما ما يقع فيها من المدن ال-------تى أعرفها فهى --الشيرجان وجيرفت وبم وهرموز ---------------------------------------وفى أضعاف------- ذلك ما بين فارس وجي----رفت مدينة روبين وبعضهم يزعم أنها مدينة ليست من كرمان و--بعضهم يقول إنها من كرمان ومدينة كشيستان وجيروقان ومرزقان والسورقان وولاشكرد ومغون ومما --------يلى جيرفت إلى الشيرجان ناجت- وخير وما بين الشيرجان و-بم الشامات----------------------------- وبهار وخناب وغبيرا وكوغون ورائين وسروستان ودارجين و--ما بين جيرفت وبم مدينة هرمز -------تعرف------------- بقرية الجوز وما بين الشيرجان وفارس أناس وكردكان وبيمند وبين الشيرجان وبين فارس أيضا إلى حدود دارابجرد حسناباذ وكاهون ومن الشيرجان إلى ما يلى المفازة	-كرمان ناحية لها جر------وم وصرود وصرودها تقصر عن صرود فارس فى البرد وليس فى جرومها شىء من الصرود و----------ربما عرض فى صرودها بعض --جروم والذي يرتفع فيها من المدن المشهورة فالسيرجان وهى قصبة كرمان وجيرفت وبم وهرموز وهذه أعلام مدنها وكبارها مشهورة معروفة وفى أضعافها دونها وفيما بين فارس وبين جيرفت مدينة رويين وبعضهم يزعم أنها------ ليست من كرمان والبعض-- يقول --هى من كرمان ومدينة كش-ستان وخبروقان ومرزقان والسورقان وولاشكرد ومغون بيراهنكث وما يلى جيرفت الى السيرجان باخته وخبر وما بين السيرجان و بم الشامات رستاق يعرف بقوهستان السيرجان وبهار وخناب وغبيرا وكوغون ورايين وسروستان ودارجين وفيما بين جيرفت وبم مدينة هرمز الملك وتعرف فى وقتنا هذا بقرية الجوز وما بين السيرجان وفارس ------كردكان وبيمند وبين السيرجان و----فارس ب--------حدود دارابجرد خشناباذ وكاهون ومن السيرجان الى ما يلى المفازة	879.0	115	242	300	300	8850548278637589475	908076433418616892	68	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
904	1	834	0	148	427	624	1682	112	297	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms116	Shamela0011780-ara1.completed.ms243	1603	1694	524	57.9646017699115	-فارس إلا أن خليجا من بحر فارس يخترق إ---------------لى هرموز يسمى الجير فتدخل فيه السفن من البحر وهو مالح وفى------------------ أضعاف مدن كرمان مفاوز -------كثيرة وليس اتصال عماراتها مثل اتصال عمارات فارس وجبال القفص -هى جبال جنوبيها البحر وشماليها حدود جيرفت والروذبار وقوهستان أبى غانم وشرقيها الأخواش ومفازة بين القفص ومكران وغربيها البلوص وحدود------ المنوجان ونواحى هرموز ويقال إنها سبعة أجبل وبها نخيل كثير وخصب من زرع وضرع وهى جبال منيعة ولكل جبل رئيس وهم----------------------------------------------------------------------------------------------- ممتنعون و----للسلطان عليهم جراية يستكفهم بها وهم مع ذلك يقطعون الطريق--------------- فى عامة كرمان إ-لى مفازة سجستان وإلى حد فارس ---------------------------------------------------------------------------------------------------------------------وهم رجالة لا دواب لهم والغالب على خلقتهم النحافة والسمرة وتمام الخلق ويزعمون أنهم من العرب وتوصف -	بحيرة إلا ما له--ا من بحر فارس وخليجه الذي يخرق منه الى هرموز يسمى الخبر فتدخل فيه السفن من البحر وهو مالح الماء كماء البحر وبين أضعاف مدن كرمان مفاوز وبرارى كثيرة وليس اتصال عمار-تها ---كاتصال عمارة فا-رس وجبال القفص فهى جبال جنوبيها البحر وشماليها حدود جيرفت والروذبار وقوهستان أبى غانم وشرقيها الاخواش ومفازة بين القفص ومكران وغربيها البلوص وحدود نواحى المنوجان ونواحى هرموز ويقال أنها سبعة أجيال---------------------------------------------- ولكل جيل رئيس منهم وهم صنف من الأكراد وحى من أحيائهم ويكونون ظ على ما قاله أهل نواحيهم نحو عشرة ألف رجل مستظهرين ممتنعين وكان للسلطان عليهم جراية يستكفهم بها وهم مع ذلك يقطعون الطريق ويخيفون السبيل فى عامة كرمان والى مفازة سجستان وحدو--د فارس فاستأصل الملك شأفتهم وكسر شوكتهم وجاس ديارهم وأخرب نواحيهم وشتتهم ثم ألجأهم الى خدمته وفرقهم فى أكناف نواحيه ومملكته وهم رجالة لا دواب لهم والغالب على خلقه-م النحافة والسمرة وتمام الخلق ويزعمون أنهم من العرب وكانوا	880.0	116	243	300	300	873470623439336043	-9177174122751319575	74	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
1143	624	45	112	8	628	1596	1125	298	210	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms116	Shamela0011780-ara1.completed.ms244	1603	1600	781	68.32895888013998	------------بلادهم أن بها من الأموال المجموعة والذخائر ما يكثر عن الوصف وأما البلوص فهم-------------------------- فى سفح جبل القفص ولا يخاف القفص من أحد إلا من البلوص وهم أصحاب نعم وبيوت شعر مثل البادية ولا يقطعون الطريق ولا يتأذى بهم أحد وأما جبال ---------------------------------------------------------------البارز فإنها جبال------ خصبة فيها أشجار بلد الصرود وتقع فيها الثلوج وهى جبال------ منيعة وأهلها لا يتأذى بهم أح----------د ولم يزل أهلها على المجوسية أيام بنى أمية كلها لا يقدر عليهم وكانوا شرا من القفص--------------------- فلما ولى الأمر بنو العباس أسلموا وكانوا مع ذلك فى منعة شديدة إلى أيام السجزية فأخذ يعقوب وعمرو ابنا- الليث رؤوس-هم وملوكهم وأخلوا تلك الجبال من عي--------الهم وهى أخصب من جبال القفص وبها معادن حديد وأما جبال المعادن فهى جبال ب-ها فضة وتمتد من ظهر جيرفت على شعب يعرف بدرباى إ-لى جبل الفض------ة مرحلتين ودربا-ى هذه شعب خصب عامر بالبساتين والقرى نزه جدا وجروم كرمان أكثر من صرودها ولعل صرودها نحو الربع --وهى مما يلى الشيرجان فيما حواليها إلى جهة فارس والمفازة وإلى ما يلى بم والجروم فيها من حد هرموز إلى حد مكران وحد فارس وحد الشيرجان فيقع فى أضعافها هرموز والمنوجان وجيرفت وجبال القفص ودشت ------رويست وبشت	أخبارهم أن ببلادهم ------------أموالا -مجموعة و--ذخائر نفيسة ويقولون أنها مدخرة لامام الزمان وصاحبه والبلوص طائفة فى سفح جبل القفص ولم يخ-ف القفص أحدا --إلا من البلوص وهم أصحاب نعم وبيوت شعر ك---البادية وهم قوم ذووا سلامة لا يتأذى بهم أحد ولا يعترضون لأبناء السبيل إلا بخير وبهم بلغ الملك ما أحبه من القفص وجبال البارز------ جبال حصينة خصبة فيها أشجار وهى ناحية ي--قع فيها الثلوج وبلد من الصرود منيعة وأهلها ذوو سلامة لا يرون أذية أحد ولم يزل أهلها على المجوسية أيام بنى أمية كلها لا يقدر عليهم وكانوا أشد من القفص شدة وأكثر ضررا وبلية فلما ولى------ بنو العباس أسلموا وكانوا مع ذلك فى منعة ا------لى أيام السجزية فأخذ يعقوب وعمرو أبناء الليث رؤساءهم وملوكهم وأخلوا تلك الجبال من عتاتهم وجبالهم---- أخصب من جبال القفص وبها معادن حديد و-فى جبال المع-دن---- جبال فيها فضة -تمتد من ظهر جيرفت على شعب يعرف بدرفارد الى جبل الفضة مسيرة مرحلتين ودرفارد هذا شعب خصب عامر بالبساتين والقرى نزه جدا وجروم كرمان أكثر من صرودها ولعل صرودها نحو --ربعها وهى مما يلى السيرجان و----حواليها الى جهة فارس والمفازة وما ----يلى بم والجروم فيها من حد هرموز الى حد مكران وحد فارس وحد السيرجان فيقع فى أضعافها هرموز والمنوجان وجيرفت وجبال القفص وده بارست ورويست وما -	1254.0	116	244	300	300	873470623439336043	-7970332068936473096	118	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
480	1	1125	0	210	343	471	1600	89	300	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms117	Shamela0011780-ara1.completed.ms244	1635	1600	427	88.95833333333333	فى أضعاف ذلك من المدن والرساتيق وكذلك بم وما فى أضعافها إلى المفازة وإلى حد مكران وإلى خبيص والغالب على أهل كرمان نحافة الجسم والسمرة لغلبة الحر وليس بعد جيرفت وبم مما يلى المشرق شىء من الصرود ومما يلى المغرب من جيرفت صرود تقع فيها الثلوج ما بين جب-ل الفضة إلى درباى إ-لى أن تشرف على جيرفت وكذلك فى وجه جبل --بارز وبقرب جيرفت موضع يعرف بالميجان وعامة فواكه جيرفت والحطب والثلوج تحمل إليها من ميج--ان ودرباى ويخترقها نهر يعرف بديو-روذ شديد الجرى له وجبة وخرير شديد يجرى ب---الصخور	فى أضعاف ذلك من المدن والرساتيق وكذلك بم وما فى أضعافها الى المفازة و----حد مكران والى خبيص والغالب على أهل كرمان نحافة الجسم والسمرة لغلبة الحر وليس بعد جيرفت وبم مما يلى المشرق شىء من الصرود ومما يلى المغرب من جيرفت صرود يقع فيها الثلج وما بين جبال الفضة الى درفارد الى أن تشرف على جيرفت وكذلك فى وجه جبل البارز وبقرب جيرفت موضع يعرف بالميزان وعامة فواكه جيرفت والحطب والثلوج تحمل اليها من الميزان ودرفارد وبجيرفت نهر يعرف بهرى روذ شديد الجرى له وجبة وجرى سريع- يجرى على الصخور	787.5	117	244	300	300	1894363925734994171	-7970332068936473096	70	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
849	471	1	89	0	592	1275	814	238	150	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms117	Shamela0011780-ara1.completed.ms245	1635	1706	730	85.98351001177856	ولا يستط-ع أحد أن ينزله إلا متوقيا على رجليه من تلك الحجارة وهو مقدار ما------- يدير عشرين رحى وهرموز إنما هى مجمع تجارة كرمان وهى فرضة البحر وموضع السوق وبها مسجد جامع ورباط وليس بها كثير مساكن وإنما مساكن التجار فى رستا-قها متفرقين فى القرى نحو فرسخين وبلدهم كثير النخ-ل والغالب على زر-عهم الذرة وأما جيرفت فإن-- طولها نحو ميلين وهى متجر خراسان وسجستان ويجتمع فيها ما يكون ب--الصرود والجروم من الثلج والرطب والجوز والأترج وماؤهم من نهر ديو-روذ وهى------------- خصبة جدا وزروعهم سقى وأما بم فإن فيها نخيلا ولها قرى كثيرة وهى أصح هواء من جيرفت ولها قلعة منيعة مشهورة وهى فى المدينة وبمدينة بم ثلاثة مساجد يجمعون فيها الجمعات فمنها مسجد للخوارج فى السوق عند دار منصور بن خردي----------------ن ومسجد جامع فى البزازين لأهل الجماعة ومسجد جامع فى القلعة وفى المسجد الجامع للخوارج بيت مالهم للصدقات وشراتهم قليلون إلا أن لهم يسارا وبم أكبر من جيرفت وفهرج	-لا يستطيع أحد أن ينزله إلا متوقيا على رجليه من تلك الحجارة وفيه ماء ب بالتقدير يدير خمسين رحى وهرموز-------- مجمع تجارة كرمان وهى فرضة البحر وموضع السوق -بها مسجد جامع ورباط وليس بها كثير مساكن وإنما مساكن التجار فى رساتيقها متفرقين فى القرى----------- وبلدهم كثير النخيل والغالب على زروعهم الذرة و----جيرفت مدينة طولها نحو ميلين وهى متجر خراسان وسجستان ويجتمع فيها ما يكون فى الصرود والجروم من الثلج والرطب والجوز والأترج وماؤهم من نهر هرى روذ وهى مدينة وناحية خصبة---- وزروعهم سقى ومدينة بم ب---ها نخيل- ولها قرى كثيرة وهى أصح هواء من جيرفت ولها قلعة منيعة مشهورة وهى فى المدينة وبمدينة بم ثل-ثة مساجد يجمعون فيها الجمعات فمنها مسجد للخوارج فى السوق عند دار منصور بن خردين أمير كان لكرمان ومسجد جامع فى البزازين لأهل الجماعة ومسجد جامع فى القلعة وفى م--سجد الجامع للخوارج بيت مالهم للصدقات وشراتهم قليلون إلا أن لهم يسارا وبم أكبر من جيرفت ويعمل	1319.0	117	245	300	300	1894363925734994171	7788663554775275815	120	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
363	1339	1278	249	229	193	1635	1607	300	284	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms117	Shamela0011780-ara1.completed.ms245	1635	1706	236	65.0137741046832	الشيرجان فمياههم من القنى فى المدينة ومياه --------رساتيقها------- من الآبار-------------------------------------- وهى أكبر مدينة بكرمان وأبنيتها من آزاج لقلة الخشب بها والغالب على أهل الشيرجان مذهب أهل--------- الحديث والغالب على أهل جيرفت الرأى والغالب على أهل الروذبار وقوهستان أبى غانم والبلو---ص والمنوجان التشيع-- ومن حد مغون وولا شجرد إلى ناحية هرموز يزرع	السيرجان م--------ن القنى فى المدينة كقنى نيسابور ورساتيقها يشربون من الأبآر وكانت قصبة كرمان وأجلها وأعمرها فخربت وهى أكبر مدينة بكرمان وأبنيتها--- آزاج لقلة الخشب بها والغالب على مذا------------هب أهل السيرجان الحديث وعلى -------أهل جيرفت الرأى و--كذلك على أهل الروذبار وقوهستان أبى غانم وأهل القفص والمنوجان -يتشيعون ومن حد مغون وولا-شجرد الى ناحية هرموز يزرع	354.0	117	245	300	300	1894363925734994171	7788663554775275815	34	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
1732	91	1	15	0	980	1633	1551	300	280	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms118	Shamela0011780-ara1.completed.ms246	1633	1663	1213	70.03464203233256	وبها نخيل كثير -حتى ربما بلغ بها وبسائر الجروم من جيرفت التمر مائة من- بدرهم ولهم سنة حسنة لا يرفعون من تمورهم ما أسقط-ه الريح فيأخذه غير-------------------------- أربابه- وربما كثرت الرياح فيصير إلى الضعفاء م----------ن التمور فى التقاطهم إياها أكثر مما يصير للأرباب وليس عليهم فيها إلا العشور للسلطان مثل ما ب-البصرة وأما ناحية روي---ست فإنه بلد قشف والغالب على أهلها اللصوصية وشهروا قرية على البحر بها صيادون وإنما هى منزل لمن أراد-- أن يأخذ من فارس إلى هرموز وليس بها منبر ولسان أهل كرمان الفارسية إلا أن القفص -لهم مع لسان الفارسية لسان القفص وكذلك البلوص والبارز لهم مع لسان الفارسية لسان آخر و-----------يرتفع من بم ثياب قطن تحمل إلى الآفاق ومن ناحية زرند ترفع بطائن --معروفة -----------تحمل إلى فارس والعراق------------- والخواش إنما هى أخواش مثل البرارى وهم بادية أصحاب إبل وغنم ومراع ولهم أخصاص ينزلون فيها ولهم نخيل كثير وأما الأخواش فإنه يرتفع منها الفانيذ الذي يحمل إلى سجستان وأما --------------------------------------------نقودهم فإن الغالب عليها الدراهم ولا يستعملون الفلوس ولا شيئا من النقرة والدنانير فيما بينهم كالعرض لا يتبايعون بها وأم-----------------ا المسافات بين مدن كرمان فإن من الشيرجان إلى رستاق الرستاق من حد فارس------------------------ من الشيرجان إلى كاهون مرحلتان ومن كاهون إلى حسناباذ نحو من فرسخين ومن حسناباذ إلى رستاق الرستاق نحو من مرحلة ومن الشيرجان إلى الروذان مما يلى فارس منها إلى بيمند------ فراسخ ومن بيمند إلى كردكان فرسخان ومن كردكان إلى أناس مرحلة كبيرة ومن أناس إلى الروذان من حد فارس مرحلة خفيفة ومن الشيرجان إلى رباط السرمقان من حد فارس مرحلتان كبيرتان وليس فيما بينهما منبر وبشت خم -----بين الشيرجان وبين رباط السرمقان منزل ومن الشيرجان إلى بم أول مرحلة منها الشا----مات وتعرف بكوهستان ومن الشامات إلى بهار مرحلة خفيفة ومن بهار إلى خناب------ مرحلة خفيفة ومن خناب إلى غبيرا مرحلة	وبها نخيل كثيرة حتى ربما بلغ بها وبسائر --جروم--- جيرفت التمر مائة منا بدرهم ولهم سنة حسنة لا يرفعون من تمورهم ما أسقطته الريح ويأخذه الضعفاء والمساكين بغير كره من أربابها وربما كثرت الرياح فيصير الى الضعفاء والمساكين من التمور فى التقاطهم------ أكثر مما يحصل -لأربابها و--عليهم فيه----ا العشور للسلطان كحال أهل البصرة وأما ناحية ده بارست فإنه بلد قشف والغالب على أهله- اللصوصية وسوروا قرية على البحر بها صيادون و-----هى منزل لمن أراد ظ أن يأخذ من فارس الى هرموز وليس بها منبر ولسان أهل كرمان الفارسية إلا--- القفص فلهم مع لسان الفارسية ل-----------------------------------------------------سان آخر وقد ذكرت ما يرتفع من--- ثياب بم وب-------------------------زرند ال---بطائن المعروفة بالزرندية وتحمل حتى تصل الى مصر وأقاصى المغرب والخواش نواح تعرف بالاخواش------- وهم بواد- أصحاب إبل و-----------لهم أخصاص ينزلون فيها وينتجعون المراعى ويرتفع من الاخواش ونواحيها الفانيذ الذي يحمل الى سجستان وخراسان لكثرة زارعهم لقصب السكر ولهم نخيل كثيرة ونقودهم ف---الغالب عليها الدراهم--------------------------------------- والدنانير فيما بينهم كالعرض لا يتبايعون بها من حد فارس اليهم فأما المسافات بين مدن كرمان فإن من السيرجان الى رستاق الرستاق من حد فارس فنحو أربع مراحل وذلك أن من السيرجان الى كاهون مرحلتين ومن كاهون الى خشناباذ نحو--- فرسخين ومن خشناباذ الى رستاق الرستاق مر-------حلة ومن السيرجان الى الروذان مما يلى فارس منها الى بيمند أربعة فراسخ ومن بيمند الى كردكان فرسخين ومن كردكان الى آناس مرحلة كبيرة ومن آناس الى الروذان من حد فارس مرحلة خفيفة ومن السيرجان الى رباط السرمقان من حد فارس مرحلتان كبيرتان وليس فيما بينهما منبر وبشت خم فيما بين السيرجان وبين رباط السرمقان منزل ومن السيرجان الى بم أول مرحلة منها الى الشامات وتعرف بكوهستان ومن الشامات الى بهار مرحلة خفيفة ومن بهار الى خناب مدينة مرحلة خفيفة ومن خناب الى غبيرا مرحلة	2031.0	118	246	300	300	5246586565544801712	-3237715249087540949	170	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
1721	121	1	22	0	887	1538	1590	292	301	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms119	Shamela0011780-ara1.completed.ms247	1584	1590	1116	64.84601975595584	ومن دارجين إلى بم مرحلة ومن الشيرجان إلى جيرفت إن شئت سرت على طريق بم -إلى سروستان ثم تعطف عن---- يمينك إلى هرمز قرية الجوز مرحلة ومنها إلى جيرفت مرحلة وإن شئت خرجت من الشيرجان إلى ناجت -مرحلتين ومن ناجت- إلى خير مرحلة ومن خير إلى جبل الفضة مرحلة ومن جبل الفضة إلى دربا-ى مرحلة ومن دربا-ى إلى جيرفت مرحلة ومن الشيرجان إلى خبيص منها إ----------------------لى فرزين مرحلتان ومن فرزين إلى ماهان مرحلة ومن ماهان إلى خبيص---- مراحل و-------من الشيرجان إلى زرند منها إ--------------------------لى بردشير مرحلتان ومن بردشير إلى جنزروذ مرحلة كبيرة ومن جنزروذ إلى زرند مرحلة كبيرة ومن زرند إلى حد المفازة مرحلة كبيرة ومن بم إلى المفازة منها إ----------لى نرماشهر مرحلة ومن نرماشهر إلى الفهرج على طر-ف المفازة مرحلة ومن بم إلى جيرفت منها إلى دارجين مرحلة ومن دارجين إلى هرمز مرحلة ومن هرمز إلى جيرفت مرحلة ومن جيرفت إلى فارس منها إلى قناة الشاه مرحلة ومن قناة الشاه إلى مغون مرحلة ومن مغون إلى ولاشكرد مرحلة ومن ولاشكرد إلى السورقان مرحلة ومن السورقان إلى المرزقان مرحلة ومن مرزقان إلى جيرو------------قان فرسخ ومن جيروقان إلى كشيستان مرحلة خفيفة ومن كشيستان إلى روبين مرحلة خفيفة ومن روبين إلى فارس مرحلة خفيفة ومن جيرفت إلى هرموز --تسير إلى ولاشكرد ثم تعدل منها إلى --يسارك إلى كومين مرحلة كبيرة ومن----ها إلى نهر زنكان مرحلة ومن نهر زنكان إلى المنوجان مرحلة ومن المنوجان إلى هرموز مرحلتان والطريق من هرموز إلى فارس من هرموز إلى شهروا على شط البحر مرحلة وعن شهروا إلى رويست---- مراحل ومن رويست إلى تارم مرا----حل فهذه جوامع --مسافات كرمان بلاد الس-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ند وأما بلاد السند وما يصاقبها-------- مما قد جمعناه فى صورة واحدة فهى بلاد السند وشىء من بلاد	ومن دارجين الى بم مرحلة ومن السيرجان الى جيرفت لمن أراد ط------ريق بم فإلى سروستان ثم يعطف الطريق يمينا الى هرمز قرية الجوز مرحلة ومنها الى جيرفت مرحلة ومن شاء----- من السيرجان الى باخته مرحلتان ومن باخته الى خبر مرحلة ومنها ا--لى جبل الفضة مرحلة ومنها ا--------لى درفارد مرحلة ومن درفارد الى جيرفت مرحلة ومن السيرجان الى خبيص ست مراحل فترحل من السيرجان الى فردين مرحلتين ومن فردين الى ماهان مرحلة ومن ماهان الى خبيص ثلث مراحل والطريق من السيرجان الى زرند أربع مراحل وذلك أن من السيرجان الى بردشير مرحلتين ومن بردشير الى جنزروذ مرحلة كبيرة ومن جنزروذ الى زرند مرحلة ------ومن زرند الى حد المفازة مرحلة كبيرة ومن بم الى المفازة طريق وهو من بم الى نرماشير مرحلة ومن نرماشير الى الفهرج على طريق المفازة مرحلة ومن بم الى جيرفت منها الى دارجين مرحلة ومن دارجين الى هرمز مرحلة ومن هرمز الى جيرفت مرحلة ومن جيرفت ا--------------لى قناة الشاه مرحلة ومنها ا---------لى مغون مرحلة ومن مغون الى ولاشكرد مرحلة ومن ولاشكرد الى ا--ردكان مرحلة ومنها الى-------------------------- مرزقان مرحلة ومنها الى خبروقان فرسخ ومنها ا------لى كشس-تان مرحلة خفيفة ومن------ها الى روئين مرحلة خفيفة ومن روئين الى فارس مرحلة خفيفة ومن جيرفت الى هرموز الطريق الى ولاشكرد ثم تعدل----- على اليسار ا-لى كوميز مرحل------ة ومن كوميز الى ابهرزنكان مرحلة ومن---------ه الى المنوجان مرحلة ومن المنوجان الى هرموز مرحلتان والطريق من هرموز الى فارس فمنه---ا الى سوروا------------- مرحلة ومن سوروا الى رويست ثلث مراحل ومن رويست الى تارم ثلث مراحل فهذه جوامع المسافات بها فأما ارتفاعها فى وقتنا هذا فتشتت بما حدث على محمد بن إلياس من ولده وحدث بولده بعده ب وانتقالها من يد الى يد حالت وتغيرت وأخبرنى غير بندار ممن وليها أنه جبابها لنصر خمس مائة ألف دينار فى غير سنة السند وأما بلاد السند وما يصاقبها للإسلام مما جمعت----ه فى صورة واحدة فهى بلاد السند وشىء من بلاد	1838.5	119	247	300	301	-7373383660631740975	-4362745406295079255	144	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
316	1	47	0	8	235	309	353	58	65	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms120	Shamela0011780-ara1.completed.ms248	1668	1597	290	91.77215189873418	فارس وغربيه- كرمان ومفازة سجستان وأعمال سجستان وشماليه- بلاد --هند وجنوبيه- مفازة--- بين مكران والقفص ومن ورائها بحر فارس وإنما صار بحر فارس يحيط بشرقى هذه البلاد والجنوبى من وراء هذه المفازة من أجل أن البحر يمتد من صيمور على الشرقى إلى نحو تيز مكران ثم ينعطف على هذه المفازة إلى أن يتقوس على بلاد كرمان وفارس والذي	فارس وغربيها كرمان ومفازة سجستان وأعمالها----- وشماليها بلاد الهند وجنوبيها مفازة ما بين مكران والقفص ومن ورائها بحر فارس وإنما صار بحر فارس يحيط بشرقى هذه البلاد والجنوبى من وراء هذه المفازة من أجل أن البحر يمتد من صيمور على الشرقى الى---- تيز مكران ثم ينعطف على هذه المفازة الى أن يتقوس على بلاد كرمان وفارس وهذه -	533.0	120	248	300	300	-1478182796475329203	3331408809817598291	48	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
597	303	738	57	137	308	783	1290	133	226	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms120	Shamela0011780-ara1.completed.ms249	1668	1724	373	62.47906197654941	والذي يقع من المدن فى هذه البلاد فبناحية مكران التيزو-كيز وقنزبور ودرك وراسك وهى مدينة الخروج وبه وبند وقصر قند واصفقه وفهلفهره ومشكى وقنبلى وأرمائيل وأما--- طوران فإن مدنها محالى وكيز كانان وسورة وقصدار وأما--- البدهة فإن مدينتها قندابيل وأما مدن----------------- السند فإنها ----------------المنصورة واسمها---------- بالسندية برهمناباذ والديبل والبيرون وقالرى وأنرى وبلرى والمسواهى والبهرج وبانية ومنحاترى وسدوس-ان والر----------ور وأما مدن الهند فهى قامهل وكنباية وسوبارة------------------------------ وسندان وصيمور والملتان وجندراور وبسمد ف--------------------------هذه من مدن هذه البلاد التى	والذي يقع من المدن فى هذه البلاد فبناحية مكران التيز وكيز وفنزبور ودزك وراسك وهى مدينة الخروج وبه وبند وقصر قند واصفقه وفهلفهره ومشكى وقنبلى وارمابيل وبنواحى طوران -من المدن مجا-ك وكيز-كانان وسيوى وقصدار وبنواحى البدهه من المدن--- قندابيل وهى أم الناحية وأما نواحى السند وما يقع بها من المدن فالمنصورة -اسمها باميرامان بالسندية---------- والديبل والنيرون وقالرى وانرى وبلرى و--مسواهى والفهرج وبانيه ومنجابرى وسدوستان والرور والجندرور وأما مدن الهند فهى قامهل وكنبايه وسوباره ولها نواح جليلة واساول وجناول وسندان وصيم------------------ور وبنى بتن الى الجندرور والسندروذ وهذه مدن الهن--------د التى	580.5	120	249	300	300	-1478182796475329203	-4778379937365364309	38	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
